Index,RTT(ms),Jitter(ms),RTT_Jitter(ms)
7615,7.39542,-0.016038,-3.56302
7616,7.22734,-0.168071,-0.152033
7617,0.407329,-6.82002,-6.65194
7618,0.679603,0.272274,7.09229
7619,0.287885,-0.391718,-0.663992
7620,1.07321,0.785325,1.17704
7621,0.731029,-0.342181,-1.12751
7622,0.553438,-0.177591,0.16459
7623,0.42494,-0.128498,0.049093
7624,0.631864,0.206924,0.335422
7625,0.610845,-0.021019,-0.227943
7626,0.535179,-0.075666,-0.054647
7627,0.442291,-0.092888,-0.017222
7628,0.3562,-0.086091,0.006797
7629,0.290849,-0.065351,0.02074
7630,0.282108,-0.008741,0.05661
7631,1.67063,1.38852,1.39726
7632,0.597752,-1.07288,-2.4614
7633,0.682936,0.085184,1.15806
7634,1.77409,1.09116,1.00597
7635,0.810713,-0.963378,-2.05453
7636,1.63626,0.825546,1.78892
7637,2.19527,0.559013,-0.266533
7638,3.58476,1.38948,0.830471
7639,5.39553,1.81078,0.421292
7640,4.14951,-1.24602,-3.0568
7641,3.98914,-0.160369,1.08565
7642,4.25623,0.26709,0.427459
7643,5.93945,1.68322,1.41613
7644,5.30629,-0.63316,-2.31638
7645,4.22799,-1.0783,-0.445143
7646,5.90016,1.67217,2.75047
7647,5.1425,-0.757658,-2.42983
7648,4.95135,-0.191146,0.566512
7649,5.88479,0.933434,1.12458
7650,7.19425,1.30947,0.376032
7651,6.5233,-0.670955,-1.98042
7652,6.68831,0.165016,0.835971
7653,7.03007,0.341756,0.17674
7654,5.9346,-1.09547,-1.43723
7655,5.88354,-0.051055,1.04441
7656,6.25071,0.367162,0.418217
7657,6.19384,-0.05687,-0.424032
7658,5.74479,-0.44905,-0.39218
7659,6.33208,0.58729,1.03634
7660,6.68609,0.354015,-0.233275
7661,6.00162,-0.684474,-1.03849
7662,6.81065,0.809028,1.4935
7663,7.1376,0.326959,-0.482069
7664,7.13729,-0.000315,-0.327274
7665,7.16923,0.031944,0.032259
7666,7.92421,0.754973,0.723029
7667,7.59915,-0.325052,-1.08003
7668,7.22529,-0.373866,-0.048814
7669,7.68877,0.463477,0.837343
7670,8.96008,1.27132,0.807842
7671,9.53493,0.574845,-0.696474
7672,11.0051,1.4702,0.89536
7673,11.326,0.320886,-1.14932
7674,12.387,1.06102,0.740139
7675,13.1666,0.779602,-0.281423
7676,13.4162,0.249571,-0.530031
7677,12.8133,-0.602882,-0.852453
7678,12.5778,-0.235553,0.367329
7679,11.3837,-1.19408,-0.958526
7680,11.6401,0.256442,1.45052
7681,11.0087,-0.631493,-0.887935
7682,11.1289,0.120295,0.751788
7683,10.9007,-0.228239,-0.348534
7684,11.5288,0.628123,0.856362
7685,10.984,-0.544882,-1.17301
7686,10.8962,-0.087759,0.457123
7687,11.8281,0.93186,1.01962
7688,12.2345,0.406422,-0.525438
7689,12.112,-0.122481,-0.528903
7690,13.6225,1.51052,1.633
7691,13.672,0.0495,-1.46102
7692,14.0955,0.423477,0.373977
7693,13.709,-0.386459,-0.809936
7694,12.0481,-1.66091,-1.27445
7695,12.2948,0.246645,1.90755
7696,13.2508,0.956064,0.709419
7697,13.4945,0.243663,-0.712401
7698,14.3064,0.81188,0.568217
7699,14.8709,0.564474,-0.247406
7700,14.5942,-0.276681,-0.841155
7701,14.3431,-0.251071,0.02561
7702,13.7628,-0.580272,-0.329201
7703,14.1777,0.414829,0.995101
7704,13.4045,-0.773195,-1.18802
7705,14.9799,1.57548,2.34868
7706,14.7959,-0.184072,-1.75955
7707,14.1877,-0.608215,-0.424143
7708,13.6503,-0.537346,0.070869
7709,14.4587,0.808361,1.34571
7710,14.179,-0.279682,-1.08804
7711,14.9768,0.797788,1.07747
7712,16.1837,1.20695,0.409161
7713,17.1365,0.952767,-0.254182
7714,16.6889,-0.447551,-1.40032
7715,16.6661,-0.022832,0.424719
7716,16.6997,0.033555,0.056387
7717,17.4418,0.742158,0.708603
7718,18.5669,1.12504,0.382885
7719,18.626,0.05911,-1.06593
7720,18.8888,0.262831,0.203721
7721,18.4758,-0.412995,-0.675826
7722,16.9612,-1.51463,-1.10164
7723,16.4739,-0.487309,1.02732
7724,16.7147,0.240849,0.728158
7725,15.9923,-0.722436,-0.963285
7726,15.3293,-0.66303,0.059406
7727,15.2479,-0.08135,0.58168
7728,16.3185,1.0706,1.15195
7729,16.3996,0.081147,-0.989452
7730,16.4303,0.030628,-0.050519
7731,15.6023,-0.827972,-0.8586
7732,15.9906,0.388311,1.21628
7733,16.2153,0.224665,-0.163646
7734,16.9513,0.736028,0.511363
7735,16.6692,-0.282108,-1.01814
7736,16.4564,-0.212757,0.069351
7737,15.9375,-0.51892,-0.306163
7738,15.14,-0.797491,-0.278571
7739,14.8944,-0.245664,0.551827
7740,14.9482,0.053851,0.299515
7741,14.7145,-0.233719,-0.28757
7742,14.5282,-0.186313,0.047406
7743,14.8406,0.312441,0.498754
7744,14.9144,0.073814,-0.238627
7745,15.2468,0.332404,0.25859
7746,15.208,-0.03887,-0.371274
7747,15.4895,0.281552,0.320422
7748,16.2689,0.779324,0.497772
7749,16.1485,-0.120349,-0.899673
7750,15.8731,-0.275423,-0.155074
7751,15.7599,-0.113166,0.162257
7752,16.7159,0.956027,1.06919
7753,17.1301,0.414161,-0.541866
7754,16.6609,-0.46918,-0.883341
7755,15.674,-0.986951,-0.517771
7756,15.5738,-0.100166,0.886785
7757,15.8365,0.262701,0.362867
7758,16.1734,0.336847,0.074146
7759,15.7798,-0.393551,-0.730398
7760,15.7367,-0.043129,0.350422
7761,16.0285,0.291849,0.334978
7762,15.9718,-0.056703,-0.348552
7763,15.5902,-0.381663,-0.32496
7764,15.7227,0.132555,0.514218
7765,16.0295,0.30683,0.174275
7766,16.4046,0.375088,0.068258
7767,16.1839,-0.220756,-0.595844
7768,16.3156,0.131738,0.352494
7769,15.7371,-0.578494,-0.710232
7770,15.726,-0.011073,0.567421
7771,15.5366,-0.189461,-0.178388
7772,14.4726,-1.06397,-0.874509
7773,14.1067,-0.36594,0.69803
7774,13.8505,-0.256219,0.109721
7775,13.6152,-0.235275,0.020944
7776,13.3521,-0.26309,-0.027815
7777,12.3809,-0.971193,-0.708103
7778,11.9807,-0.400162,0.571031
7779,11.0842,-0.896582,-0.49642
7780,10.7661,-0.318052,0.57853
7781,10.6556,-0.11048,0.207572
7782,10.2163,-0.439347,-0.328867
7783,10.3183,0.102073,0.54142
7784,10.5744,0.256015,0.153942
7785,10.3928,-0.181535,-0.43755
7786,10.2829,-0.109887,0.071648
7787,10.532,0.249053,0.35894
7788,10.8379,0.305922,0.056869
7789,11.0911,0.253164,-0.052758
7790,11.0503,-0.040759,-0.293923
7791,11.2216,0.171312,0.212071
7792,11.4411,0.219462,0.04815
7793,11.2837,-0.15735,-0.376812
7794,11.0745,-0.209203,-0.051853
7795,11.1199,0.045389,0.254592
7796,11.195,0.075036,0.029647
7797,10.7468,-0.448125,-0.523161
7798,10.7245,-0.022369,0.425756
7799,10.5904,-0.134055,-0.111686
7800,10.5304,-0.060018,0.074037
7801,10.5526,0.022205,0.082223
7802,10.4692,-0.083407,-0.105612
7803,10.5342,0.065018,0.148425
7804,10.6138,0.079628,0.01461
7805,10.54,-0.073814,-0.153442
7806,10.5719,0.031852,0.105666
7807,10.5855,0.013574,-0.018278
7808,10.6663,0.080832,0.067258
7809,10.4113,-0.254941,-0.335773
7810,10.6946,0.283256,0.538197
7811,10.6585,-0.036148,-0.319404
7812,10.5629,-0.095592,-0.059444
7813,10.4498,-0.113035,-0.017443
7814,10.3826,-0.067277,0.045758
7815,10.4103,0.027703,0.09498
7816,10.4115,0.001277,-0.026426
7817,10.3005,-0.111035,-0.112312
7818,10.3371,0.036611,0.147646
7819,9.88655,-0.450551,-0.487162
7820,10.2022,0.315663,0.766214
7821,9.89987,-0.302348,-0.618011
7822,9.24182,-0.658048,-0.3557
7823,10.3753,1.13352,1.79157
7824,10.7695,0.394107,-0.739417
7825,10.7591,-0.010352,-0.404459
7826,10.678,-0.081073,-0.070721
7827,10.8425,0.164461,0.245534
7828,10.9421,0.09961,-0.064851
7829,10.7312,-0.210886,-0.310496
7830,9.08223,-1.64898,-1.4381
7831,9.80939,0.727158,2.37614
7832,10.1113,0.301923,-0.425235
7833,10.0607,-0.05061,-0.352533
7834,9.99439,-0.066315,-0.015705
7835,10.1866,0.192257,0.258572
7836,10.1409,-0.04574,-0.237997
7837,9.7898,-0.351107,-0.305367
7838,9.9977,0.207905,0.559012
7839,10.048,0.050315,-0.15759
7840,10.2106,0.162608,0.112293
7841,9.88728,-0.323347,-0.485955
7842,10.0723,0.185053,0.5084
7843,10.1439,0.07161,-0.113443
7844,10.1658,0.02187,-0.04974
7845,10.2839,0.118092,0.096222
7846,10.6163,0.332422,0.21433
7847,10.6571,0.040759,-0.291663
7848,10.5128,-0.144277,-0.185036
7849,10.6202,0.107369,0.251646
7850,10.5663,-0.053869,-0.161238
7851,10.467,-0.099277,-0.045408
7852,9.99824,-0.468791,-0.369514
7853,9.85946,-0.138776,0.330015
7854,9.58837,-0.27109,-0.132314
7855,9.33032,-0.258052,0.013038
7856,8.97273,-0.357589,-0.099537
7857,9.33775,0.365015,0.722604
7858,9.47665,0.138906,-0.226109
7859,9.67556,0.198905,0.059999
7860,9.47536,-0.200202,-0.399107
7861,9.49488,0.019519,0.219721
7862,8.94229,-0.552587,-0.572106
7863,9.90994,0.967656,1.52024
7864,10.0867,0.17672,-0.790936
7865,10.525,0.438366,0.261646
7866,10.6367,0.111665,-0.326701
7867,10.6053,-0.031389,-0.143054
7868,10.7015,0.096166,0.127555
7869,11.1759,0.474439,0.378273
7870,11.6691,0.493198,0.018759
7871,11.7475,0.07837,-0.414828
7872,11.5147,-0.232794,-0.311164
7873,11.5996,0.084888,0.317682
7874,10.9898,-0.609734,-0.694622
7875,11.2538,0.263979,0.873713
7876,10.9735,-0.280294,-0.544273
7877,9.8532,-1.12032,-0.840026
7878,9.93461,0.081406,1.20173
7879,9.5085,-0.426106,-0.507512
7880,9.12853,-0.379977,0.046129
7881,9.23203,0.103499,0.483476
7882,9.49886,0.26683,0.163331
7883,9.1051,-0.393755,-0.660585
7884,9.04053,-0.064573,0.329182
7885,9.34573,0.3052,0.369773
7886,9.23225,-0.11348,-0.41868
7887,8.66881,-0.563438,-0.449958
7888,8.87172,0.202905,0.766343
7889,8.99201,0.120295,-0.08261
7890,9.03758,0.045573,-0.074722
7891,8.57881,-0.458772,-0.504345
7892,8.81944,0.240626,0.699398
7893,9.1778,0.358367,0.117741
7894,8.9082,-0.269608,-0.627975
7895,8.40902,-0.49918,-0.229572
7896,8.82081,0.411792,0.910972
7897,13.3914,4.57062,4.15882
7898,13.2601,-0.131331,-4.70195
7899,13.4712,0.211071,0.342402
7900,13.7495,0.27833,0.067259
7901,13.6298,-0.119721,-0.398051
7902,15.8438,2.21401,2.33373
7903,16.7453,0.901472,-1.31254
7904,16.1784,-0.566883,-1.46836
7905,17.0042,0.825843,1.39273
7906,12.9018,-4.10242,-4.92826
7907,12.7709,-0.13085,3.97157
7908,12.6473,-0.123629,0.007221
7909,12.7005,0.053148,0.176777
7910,9.52684,-3.17363,-3.22678
7911,9.53669,0.00985,3.18348
7912,9.09084,-0.445846,-0.455696
7913,8.96327,-0.127573,0.318273
7914,8.24052,-0.722751,-0.595178
7915,8.26583,0.025315,0.748066
7916,8.45107,0.185238,0.159923
7917,11.6601,3.20902,3.02378
7918,11.8567,0.196592,-3.01243
7919,11.6064,-0.250312,-0.446904
7920,11.9496,0.343218,0.59353
7921,12.2803,0.330737,-0.012481
7922,12.0817,-0.198665,-0.529402
7923,12.0624,-0.019259,0.179406
7924,11.8541,-0.208313,-0.189054
7925,8.55659,-3.2975,-3.08919
7926,8.31009,-0.246498,3.051
7927,8.00974,-0.300348,-0.05385
7928,7.67612,-0.333625,-0.033277
7929,6.92872,-0.747399,-0.413774
7930,6.83976,-0.088963,0.658436
7931,6.8444,0.004648,0.093611
7932,12.2922,5.44777,5.44313
7933,12.5003,0.208145,-5.23963
7934,12.5344,0.034037,-0.174108
7935,12.8095,0.275126,0.241089
7936,12.9874,0.177868,-0.097258
7937,13.1819,0.194516,0.016648
7938,8.11785,-5.06402,-5.25853
7939,7.69156,-0.426291,4.63773
7940,7.60573,-0.085833,0.340458
7941,7.30553,-0.3002,-0.214367
7942,7.25871,-0.046814,0.253386
7943,6.31347,-0.945249,-0.898435
7944,6.49204,0.178572,1.12382
7945,6.19325,-0.298793,-0.477365
7946,6.48204,0.288793,0.587586
7947,6.92185,0.439809,0.151016
7948,7.02307,0.101222,-0.338587
7949,7.14872,0.125647,0.024425
7950,15.6351,8.4864,8.36076
7951,19.3106,3.67544,-4.81096
7952,18.6357,-0.674901,-4.35034
7953,21.809,3.17337,3.84827
7954,20.8683,-0.940748,-4.11412
7955,19.9398,-0.928453,0.012295
7956,6.34656,-13.5933,-12.6648
7957,4.98111,-1.36545,12.2278
7958,4.80178,-0.179331,1.18612
7959,0.886268,-3.91551,-3.73618
7960,1.00297,0.116702,4.03221
7961,0.843046,-0.159924,-0.276626
7962,0.731714,-0.111332,0.048592
7963,0.594382,-0.137332,-0.026
7964,0.635048,0.040666,0.177998
7965,0.607456,-0.027592,-0.068258
7966,0.845639,0.238183,0.265775
7967,1.06464,0.218997,-0.019186
7968,0.906768,-0.157868,-0.376865
7969,0.677104,-0.229664,-0.071796
7970,0.616437,-0.060667,0.168997
7971,0.480717,-0.13572,-0.075053
7972,0.443254,-0.037463,0.098257
7973,0.421699,-0.021555,0.015908
7974,6.50019,6.07849,6.10004
7975,0.880953,-5.61923,-11.6977
7976,0.715455,-0.165498,5.45373
7977,0.633567,-0.081888,0.08361
7978,0.639382,0.005815,0.087703
7979,0.644789,0.005407,-0.000408
7980,0.814676,0.169887,0.16448
7981,0.936248,0.121572,-0.048315
7982,0.875434,-0.060814,-0.182386
7983,0.661789,-0.213645,-0.152831
7984,0.627678,-0.034111,0.179534
7985,0.481698,-0.14598,-0.111869
7986,0.426124,-0.055574,0.090406
7987,0.48618,0.060056,0.11563
7988,1.0339,0.547715,0.487659
7989,0.858101,-0.175794,-0.723509
7990,1.12204,0.263942,0.439736
7991,1.92442,0.80238,0.538438
7992,1.89385,-0.030574,-0.832954
7993,1.83026,-0.063592,-0.033018
7994,1.79105,-0.039203,0.024389
7995,2.21503,0.423976,0.463179
7996,1.70598,-0.50905,-0.933026
7997,1.27937,-0.426605,0.082445
7998,1.51152,0.232145,0.65875
7999,1.56263,0.051111,-0.181034
8000,2.08664,0.524012,0.472901
8001,2.71238,0.625733,0.101721
8002,2.49703,-0.215349,-0.841082
8003,1.75955,-0.737473,-0.522124
8004,1.84887,0.089314,0.826787
8005,1.83972,-0.009148,-0.098462
8006,1.86726,0.027537,0.036685
8007,2.0019,0.134646,0.107109
8008,1.94096,-0.060943,-0.195589
8009,1.83935,-0.101611,-0.040668
8010,1.84883,0.009482,0.111093
8011,1.78222,-0.06661,-0.076092
8012,4.21245,2.43023,2.49684
8013,4.36523,0.152776,-2.27746
8014,1.89005,-2.47518,-2.62795
8015,1.68948,-0.200572,2.2746
8016,1.54165,-0.147832,0.05274
8017,1.47017,-0.07148,0.076352
8018,1.40156,-0.068611,0.002869
8019,1.58441,0.182851,0.251462
8020,1.98305,0.398643,0.215792
8021,1.93268,-0.05037,-0.449013
8022,1.56794,-0.364737,-0.314367
8023,1.40765,-0.160295,0.204442
8024,1.24749,-0.160164,0.000131
8025,0.651752,-0.595734,-0.43557
8026,0.474069,-0.177683,0.418051
8027,0.697937,0.223868,0.401551
8028,0.687696,-0.010241,-0.234109
8029,0.86225,0.174554,0.184795
8030,0.980674,0.118424,-0.05613
8031,0.894305,-0.086369,-0.204793
8032,0.908434,0.014129,0.100498
8033,0.906842,-0.001592,-0.015721
8034,0.959971,0.053129,0.054721
8035,0.829528,-0.130443,-0.183572
8036,0.962952,0.133424,0.263867
8037,0.701955,-0.260997,-0.394421
8038,0.844009,0.142054,0.403051
8039,0.755158,-0.088851,-0.230905
8040,0.882138,0.12698,0.215831
8041,0.915027,0.032889,-0.094091
8042,0.852157,-0.06287,-0.095759
8043,1.23749,0.385329,0.448199
8044,1.39965,0.162165,-0.223164
8045,0.898138,-0.501513,-0.663678
8046,6.68546,5.78732,6.28884
8047,0.85312,-5.83234,-11.6197
8048,0.727269,-0.125851,5.70649
8049,0.717696,-0.009573,0.116278
8050,0.76014,0.042444,0.052017
8051,0.636604,-0.123536,-0.16598
8052,0.868509,0.231905,0.355441
8053,0.866231,-0.002278,-0.234183
8054,0.876212,0.009981,0.012259
8055,0.811639,-0.064573,-0.074554
8056,0.677696,-0.133943,-0.06937
8057,0.681029,0.003333,0.137276
8058,0.634604,-0.046425,-0.049758
8059,0.627141,-0.007463,0.038962
8060,0.757196,0.130055,0.137518
8061,0.822324,0.065128,-0.064927
8062,0.783287,-0.039037,-0.104165
8063,0.65066,-0.132627,-0.09359
8064,0.456921,-0.193739,-0.061112
8065,0.345033,-0.111888,0.081851
8066,0.319349,-0.025684,0.086204
8067,0.51392,0.194571,0.220255
8068,0.650308,0.136388,-0.058183
8069,0.470273,-0.180035,-0.316423
8070,0.322996,-0.147277,0.032758
8071,0.501013,0.178017,0.325294
8072,0.518902,0.017889,-0.160128
8073,2.75928,2.24038,2.22249
8074,1.18834,-1.57095,-3.81133
8075,1.06625,-0.122091,1.44885
8076,1.05256,-0.013686,0.108405
8077,0.604345,-0.448217,-0.434531
8078,1.20121,0.596863,1.04508
8079,1.21658,0.015371,-0.581492
8080,0.768455,-0.448124,-0.463495
8081,1.38693,0.618474,1.0666
8082,1.37058,-0.016352,-0.634826
8083,1.40282,0.032241,0.048593
8084,6.06488,4.66206,4.62982
8085,6.18532,0.120444,-4.54161
8086,1.34048,-4.84483,-4.96528
8087,0.671659,-0.668826,4.17601
8088,0.384052,-0.287607,0.381219
8089,0.382958,-0.001094,0.286513
8090,0.3287,-0.054258,-0.053164
8091,0.500513,0.171813,0.226071
8092,0.682455,0.181942,0.010129
8093,0.683529,0.001074,-0.180868
8094,0.700085,0.016556,0.015482
8095,0.827453,0.127368,0.110812
8096,1.19828,0.37083,0.243462
8097,0.665437,-0.532846,-0.903676
8098,0.649974,-0.015463,0.517383
8099,0.805176,0.155202,0.170665
8100,0.698085,-0.107091,-0.262293
8101,0.60353,-0.094555,0.012536
8102,0.594604,-0.008926,0.085629
8103,0.766195,0.171591,0.180517
8104,0.810399,0.044204,-0.127387
8105,4.21736,3.40696,3.36276
8106,0.865324,-3.35203,-6.759
8107,0.801454,-0.06387,3.28816
8108,1.87918,1.07773,1.1416
8109,1.03173,-0.847454,-1.92518
8110,1.1171,0.085369,0.932823
8111,1.02436,-0.09274,-0.178109
8112,1.69504,0.670679,0.763419
8113,2.16403,0.468994,-0.201685
8114,3.45887,1.29484,0.825843
8115,1.45789,-2.00098,-3.29581
8116,2.15146,0.693567,2.69455
8117,3.03008,0.87862,0.185053
8118,3.74053,0.710455,-0.168165
8119,3.74457,0.004037,-0.706418
8120,4.10436,0.359792,0.355755
8121,4.09949,-0.00487,-0.364662
8122,10.6187,6.5192,6.52407
8123,10.9073,0.288626,-6.23058
8124,10.525,-0.382274,-0.6709
8125,10.6262,0.101166,0.48344
8126,3.52311,-7.1031,-7.20427
8127,3.70679,0.183682,7.28679
8128,3.49768,-0.209108,-0.39279
8129,2.53982,-0.95786,-0.748752
8130,1.42004,-1.11978,-0.161923
8131,0.913286,-0.506754,0.613029
8132,0.488846,-0.42444,0.082314
8133,0.494884,0.006038,0.430478
8134,0.763677,0.268793,0.262755
8135,1.28645,0.522771,0.253978
8136,1.06078,-0.225664,-0.748435
8137,1.04271,-0.018074,0.20759
8138,1.05678,0.014074,0.032148
8139,0.739973,-0.316811,-0.330885
8140,0.517457,-0.222516,0.094295
8141,0.52229,0.004833,0.227349
8142,0.798343,0.276053,0.27122
8143,0.666085,-0.132258,-0.408311
8144,0.382718,-0.283367,-0.151109
8145,0.558475,0.175757,0.459124
8146,0.624919,0.066444,-0.109313
8147,0.686566,0.061647,-0.004797
8148,0.637215,-0.049351,-0.110998
8149,0.310552,-0.326663,-0.277312
8150,0.987304,0.676752,1.00341
8151,0.70651,-0.280794,-0.957546
8152,1.05977,0.353256,0.63405
8153,1.10508,0.045314,-0.307942
8154,1.19021,0.085129,0.039815
8155,1.22499,0.034777,-0.050352
8156,1.54546,0.320478,0.285701
8157,1.22454,-0.320922,-0.6414
8158,1.09736,-0.127184,0.193738
8159,0.968915,-0.128443,-0.001259
8160,0.871379,-0.097536,0.030907
8161,0.770602,-0.100777,-0.003241
8162,0.700159,-0.070443,0.030334
8163,1.29887,0.598715,0.669158
8164,1.81942,0.52055,-0.078165
8165,1.83965,0.020222,-0.500328
8166,1.81887,-0.020778,-0.041
8167,1.75474,-0.064129,-0.043351
8168,1.49948,-0.255255,-0.191126
8169,1.31017,-0.189314,0.065941
8170,1.40769,0.097518,0.286832
8171,7.2567,5.84901,5.75149
8172,7.29714,0.040444,-5.80856
8173,1.69357,-5.60357,-5.64401
8174,1.7207,0.027129,5.6307
8175,1.75322,0.032518,0.005389
8176,1.33182,-0.421403,-0.453921
8177,1.21671,-0.115109,0.306294
8178,0.928323,-0.288386,-0.173277
8179,0.865471,-0.062852,0.225534
8180,0.859564,-0.005907,0.056945
8181,0.988304,0.12874,0.134647
8182,0.938285,-0.050019,-0.178759
8183,0.971248,0.032963,0.082982
8184,0.819639,-0.151609,-0.184572
8185,1.3476,0.527957,0.679566
8186,1.77841,0.43081,-0.097147
8187,1.96587,0.187461,-0.243349
8188,1.82298,-0.142888,-0.330349
8189,1.48345,-0.339532,-0.196644
8190,1.41528,-0.068167,0.271365
8191,1.13763,-0.277645,-0.209478
8192,0.91962,-0.218015,0.05963
8193,0.79012,-0.1295,0.088515
8194,0.836269,0.046149,0.175649
8195,0.976637,0.140368,0.094219
8196,0.75914,-0.217497,-0.357865
8197,0.687233,-0.071907,0.14559
8198,0.953212,0.265979,0.337886
8199,1.21041,0.2572,-0.008779
8200,0.81688,-0.393532,-0.650732
8201,6.00221,5.18533,5.57886
8202,0.719547,-5.28266,-10.468
8203,0.576494,-0.143053,5.13961
8204,1.15356,0.577068,0.720121
8205,0.545142,-0.60842,-1.18549
8206,0.645881,0.100739,0.709159
8207,0.697937,0.052056,-0.048683
8208,1.11599,0.418051,0.365995
8209,1.11886,0.00287,-0.415181
8210,1.09332,-0.025537,-0.028407
8211,0.899267,-0.194054,-0.168517
8212,0.89786,-0.001407,0.192647
8213,0.640307,-0.257553,-0.256146
8214,0.581845,-0.058462,0.199091
8215,0.637604,0.055759,0.114221
8216,0.868472,0.230868,0.175109
8217,0.881324,0.012852,-0.218016
8218,0.673733,-0.207591,-0.220443
8219,0.770788,0.097055,0.304646
8220,0.649085,-0.121703,-0.218758
8221,0.639826,-0.009259,0.112444
8222,0.513198,-0.126628,-0.117369
8223,0.340644,-0.172554,-0.045926
8224,0.412366,0.071722,0.244276
8225,4.44221,4.02984,3.95812
8226,0.907897,-3.53431,-7.56416
8227,0.675159,-0.232738,3.30158
8228,0.596105,-0.079054,0.153684
8229,0.556864,-0.039241,0.039813
8230,0.595215,0.038351,0.077592
8231,0.652345,0.05713,0.018779
8232,0.665029,0.012684,-0.044446
8233,1.23826,0.573235,0.560551
8234,0.852194,-0.38607,-0.959305
8235,0.571456,-0.280738,0.105332
8236,0.593511,0.022055,0.302793
8237,0.353737,-0.239774,-0.261829
8238,0.650678,0.296941,0.536715
8239,0.636197,-0.014481,-0.311422
8240,0.686362,0.050165,0.064646
8241,0.798028,0.111666,0.061501
8242,0.6489,-0.149128,-0.260794
8243,0.335478,-0.313422,-0.164294
8244,0.544513,0.209035,0.522457
8245,0.973193,0.42868,0.219645
8246,1.41297,0.439773,0.011093
8247,1.3333,-0.079667,-0.51944
8248,1.00619,-0.327106,-0.247439
8249,0.72977,-0.276423,0.050683
8250,0.733177,0.003407,0.27983
8251,0.617234,-0.115943,-0.11935
8252,0.617048,-0.000186,0.115757
8253,0.804695,0.187647,0.187833
8254,1.23208,0.427384,0.239737
8255,0.910212,-0.321867,-0.749251
8256,0.656955,-0.253257,0.06861
8257,0.778732,0.121777,0.375034
8258,0.768936,-0.009796,-0.131573
8259,0.745288,-0.023648,-0.013852
8260,0.799694,0.054406,0.078054
8261,0.763603,-0.036091,-0.090497
8262,0.764584,0.000981,0.037072
8263,0.807232,0.042648,0.041667
8264,0.791213,-0.016019,-0.058667
8265,0.6674,-0.123813,-0.107794
8266,0.768121,0.100721,0.224534
8267,0.761214,-0.006907,-0.107628
8268,0.750102,-0.011112,-0.004205
8269,0.846213,0.096111,0.107223
8270,0.89249,0.046277,-0.049834
8271,3.89194,2.99945,2.95317
8272,0.869045,-3.02289,-6.02234
8273,0.567049,-0.301996,2.7209
8274,0.613401,0.046352,0.348348
8275,0.497421,-0.11598,-0.162332
8276,0.349533,-0.147888,-0.031908
8277,0.211312,-0.138221,0.009667
8278,0.81275,0.601438,0.739659
8279,0.665011,-0.147739,-0.749177
8280,0.6924,0.027389,0.175128
8281,0.666955,-0.025445,-0.052834
8282,0.541642,-0.125313,-0.099868
8283,0.646011,0.104369,0.229682
8284,0.981859,0.335848,0.231479
8285,0.995489,0.01363,-0.322218
8286,0.366478,-0.629011,-0.642641
8287,1.03206,0.665584,1.29459
8288,0.6839,-0.348162,-1.01375
8289,0.632493,-0.051407,0.296755
